YEAR,Qtr,Type,Count_type,Public_private,Disposal_type,Order_type,Order_type_code,Sex,age_band,Applicants_in_case,Respondents_in_case,HC_INDICATOR,Count
2011,4,Disposal,Order type,Private law,Interim Order,Interim Residence Order,43,N/A,N/A,N/A,N/A,N/A,989
2011,4,Disposal,Order type,Private law,Interim Order,Interim Prohibited Steps Order,44,N/A,N/A,N/A,N/A,N/A,507
2011,4,Disposal,Order type,Private law,Interim Order,Interim Specific Issue Order,45,N/A,N/A,N/A,N/A,N/A,49
2011,4,Disposal,Order type,Private law,Order made,"Child arrangements, prohibited steps or specific issue",2999,N/A,N/A,N/A,N/A,N/A,23421
2011,4,Disposal,Order type,Public law,Order made,"Child arrangements, prohibited steps or specific issue",2999,N/A,N/A,N/A,N/A,N/A,1301
2011,4,Disposal,Order type,Public law,No order,Care Order/Substitute Supervision Order,,N/A,N/A,N/A,N/A,N/A,37
2011,4,Disposal,Order type,Public law,No order,"Child arrangements, prohibited steps or specific issue",,N/A,N/A,N/A,N/A,N/A,4
2011,4,Disposal,Order type,Public law,Refused,"Child arrangements, prohibited steps or specific issue",,N/A,N/A,N/A,N/A,N/A,3
2011,4,Disposal,Order type,Public law,Refused,Child Assessment Order,,N/A,N/A,N/A,N/A,N/A,1
2011,4,Disposal,Order type,Public law,No order,Contact With a Child in Care,,N/A,N/A,N/A,N/A,N/A,1
2011,4,Disposal,Order type,Public law,No order,Discharge of Care Order,,N/A,N/A,N/A,N/A,N/A,2
2011,4,Disposal,Order type,Public law,Refused,Emergency Protection Order,,N/A,N/A,N/A,N/A,N/A,2
2011,4,Disposal,Order type,Public law,Refused,Secure Accommodation Order,,N/A,N/A,N/A,N/A,N/A,2
2011,4,Disposal,Order type,Public law,No order,Supervision Order,,N/A,N/A,N/A,N/A,N/A,2
2012,1,Disposal,Order type,Public law,Order made,Care Order/Substitute Supervision Order,1,N/A,N/A,N/A,N/A,N/A,1893
2012,1,Disposal,Order type,Public law,Order made,Discharge of Care Order,2,N/A,N/A,N/A,N/A,N/A,129
2012,1,Disposal,Order type,Public law,Order made,Secure Accommodation Order,3,N/A,N/A,N/A,N/A,N/A,121
2012,1,Disposal,Order type,Public law,Order made,Supervision Order,4,N/A,N/A,N/A,N/A,N/A,868
2012,1,Disposal,Order type,Public law,Order made,Extension of supervision Order,5,N/A,N/A,N/A,N/A,N/A,11
2012,1,Disposal,Order type,Public law,Order made,Discharge of supervision order,7,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Public law,Order made,Contact With a Child in Care,8,N/A,N/A,N/A,N/A,N/A,41
2012,1,Disposal,Order type,Public law,Order made,Authority to Refuse Contact,9,N/A,N/A,N/A,N/A,N/A,89
2012,1,Disposal,Order type,Public law,Order made,Education Supervision Order,10,N/A,N/A,N/A,N/A,N/A,56
2012,1,Disposal,Order type,Public law,Order made,Child Assessment Order,13,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Public law,Order made,Emergency Protection Order,14,N/A,N/A,N/A,N/A,N/A,192
2012,1,Disposal,Order type,Public law,Order made,Extension of Emergency Protection Order,15,N/A,N/A,N/A,N/A,N/A,7
2012,1,Disposal,Order type,Public law,Order made,Warrant to assist emergency protection order,18,N/A,N/A,N/A,N/A,N/A,5
2012,1,Disposal,Order type,Private law,Order made,Search Authorisation,19,N/A,N/A,N/A,N/A,N/A,22
2012,1,Disposal,Order type,Public law,Order made,Search Authorisation,19,N/A,N/A,N/A,N/A,N/A,3
2012,1,Disposal,Order type,Private law,Order made,Missing Child Info,20,N/A,N/A,N/A,N/A,N/A,319
2012,1,Disposal,Order type,Public law,Order made,Missing Child Info,20,N/A,N/A,N/A,N/A,N/A,11
2012,1,Disposal,Order type,Private law,Order made,Direction to Undertake Investigation,21,N/A,N/A,N/A,N/A,N/A,48
2012,1,Disposal,Order type,Public law,Order made,Direction to Undertake Investigation,21,N/A,N/A,N/A,N/A,N/A,3
2012,1,Disposal,Order type,Private law,Order made,Recovery Order,22,N/A,N/A,N/A,N/A,N/A,5
2012,1,Disposal,Order type,Public law,Order made,Recovery Order,22,N/A,N/A,N/A,N/A,N/A,73
2012,1,Disposal,Order type,Public law,Order made,Authority to search for another child,23,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Private law,Order made,Parental Responsibility Order,25,N/A,N/A,N/A,N/A,N/A,823
2012,1,Disposal,Order type,Public law,Order made,Parental Responsibility Order,25,N/A,N/A,N/A,N/A,N/A,183
2012,1,Disposal,Order type,Public law,Order made,Termination of parental responsibility order,26,N/A,N/A,N/A,N/A,N/A,2
2012,1,Disposal,Order type,Private law,Order made,Special Guardianship Order,27,N/A,N/A,N/A,N/A,N/A,279
2012,1,Disposal,Order type,Public law,Order made,Special Guardianship Order,27,N/A,N/A,N/A,N/A,N/A,524
2012,1,Disposal,Order type,Private law,Order made,Parental Order,28,N/A,N/A,N/A,N/A,N/A,31
2012,1,Disposal,Order type,Public law,Order made,Parental Order,28,N/A,N/A,N/A,N/A,N/A,2
2012,1,Disposal,Order type,Private law,Order made,Section 8 Contact Order,29,N/A,N/A,N/A,N/A,N/A,17792
2012,1,Disposal,Order type,Public law,Order made,Section 8 Contact Order,29,N/A,N/A,N/A,N/A,N/A,450
2012,1,Disposal,Order type,Private law,Order made,Section 8 Residence Order,30,N/A,N/A,N/A,N/A,N/A,6197
2012,1,Disposal,Order type,Public law,Order made,Section 8 Residence Order,30,N/A,N/A,N/A,N/A,N/A,895
2012,1,Disposal,Order type,Private law,Order made,Section 8 Prohibited Steps Order,31,N/A,N/A,N/A,N/A,N/A,2850
2012,1,Disposal,Order type,Public law,Order made,Section 8 Prohibited Steps Order,31,N/A,N/A,N/A,N/A,N/A,86
2012,1,Disposal,Order type,Private law,Order made,Section 8 Specific Issue Order,32,N/A,N/A,N/A,N/A,N/A,859
2012,1,Disposal,Order type,Public law,Order made,Section 8 Specific Issue Order,32,N/A,N/A,N/A,N/A,N/A,42
2012,1,Disposal,Order type,Private law,Order made,Family Assistance Order,33,N/A,N/A,N/A,N/A,N/A,143
2012,1,Disposal,Order type,Public law,Order made,Family Assistance Order,33,N/A,N/A,N/A,N/A,N/A,33
2012,1,Disposal,Order type,Private law,Order made,Financial Application,34,N/A,N/A,N/A,N/A,N/A,97
2012,1,Disposal,Order type,Public law,Order made,Financial Application,34,N/A,N/A,N/A,N/A,N/A,11
2012,1,Disposal,Order type,Private law,Order made,Enforcement Order,35,N/A,N/A,N/A,N/A,N/A,4
2012,1,Disposal,Order type,Private law,Order made,Order for financial compensation,35,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Private law,Order made,Leave to Remove Child from UK,38,N/A,N/A,N/A,N/A,N/A,59
2012,1,Disposal,Order type,Public law,Order made,Leave to Remove Child from UK,38,N/A,N/A,N/A,N/A,N/A,8
2012,1,Disposal,Order type,Private law,Order made,Leave to change surname,39,N/A,N/A,N/A,N/A,N/A,36
2012,1,Disposal,Order type,Public law,Order made,Leave to change surname,39,N/A,N/A,N/A,N/A,N/A,14
2012,1,Disposal,Order type,Private law,Interim Order,Interim Care Order,40,N/A,N/A,N/A,N/A,N/A,76
2012,1,Disposal,Order type,Public law,Interim Order,Interim Care Order,40,N/A,N/A,N/A,N/A,N/A,27545
2012,1,Disposal,Order type,Private law,Interim Order,Interim Supervision Order,41,N/A,N/A,N/A,N/A,N/A,35
2012,1,Disposal,Order type,Public law,Interim Order,Interim Supervision Order,41,N/A,N/A,N/A,N/A,N/A,4000
2012,1,Disposal,Order type,Private law,Interim Order,Interim Contact Order,42,N/A,N/A,N/A,N/A,N/A,2985
2012,1,Disposal,Order type,Private law,Interim Order,Interim Residence Order,43,N/A,N/A,N/A,N/A,N/A,960
2012,1,Disposal,Order type,Private law,Interim Order,Interim Prohibited Steps Order,44,N/A,N/A,N/A,N/A,N/A,542
2012,1,Disposal,Order type,Private law,Interim Order,Interim Specific Issue Order,45,N/A,N/A,N/A,N/A,N/A,52
2012,1,Disposal,Order type,Private law,Order made,"Child arrangements, prohibited steps or specific issue",2999,N/A,N/A,N/A,N/A,N/A,23178
2012,1,Disposal,Order type,Public law,Order made,"Child arrangements, prohibited steps or specific issue",2999,N/A,N/A,N/A,N/A,N/A,1328
2012,1,Disposal,Order type,Public law,No order,Care Order/Substitute Supervision Order,,N/A,N/A,N/A,N/A,N/A,53
2012,1,Disposal,Order type,Public law,Refused,Care Order/Substitute Supervision Order,,N/A,N/A,N/A,N/A,N/A,2
2012,1,Disposal,Order type,Public law,No order,"Child arrangements, prohibited steps or specific issue",,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Public law,Refused,"Child arrangements, prohibited steps or specific issue",,N/A,N/A,N/A,N/A,N/A,4
2012,1,Disposal,Order type,Public law,No order,Contact With a Child in Care,,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Public law,Refused,Discharge of Care Order,,N/A,N/A,N/A,N/A,N/A,5
2012,1,Disposal,Order type,Public law,No order,Emergency Protection Order,,N/A,N/A,N/A,N/A,N/A,6
2012,1,Disposal,Order type,Public law,Refused,Emergency Protection Order,,N/A,N/A,N/A,N/A,N/A,4
2012,1,Disposal,Order type,Public law,No order,Recovery Order,,N/A,N/A,N/A,N/A,N/A,1
2012,1,Disposal,Order type,Public law,Refused,Special Guardianship Order,,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,Order made,Care Order/Substitute Supervision Order,1,N/A,N/A,N/A,N/A,N/A,2044
2012,2,Disposal,Order type,Public law,Order made,Discharge of Care Order,2,N/A,N/A,N/A,N/A,N/A,106
2012,2,Disposal,Order type,Public law,Order made,Secure Accommodation Order,3,N/A,N/A,N/A,N/A,N/A,128
2012,2,Disposal,Order type,Public law,Order made,Supervision Order,4,N/A,N/A,N/A,N/A,N/A,872
2012,2,Disposal,Order type,Public law,Order made,Extension of supervision Order,5,N/A,N/A,N/A,N/A,N/A,4
2012,2,Disposal,Order type,Public law,Order made,Contact With a Child in Care,8,N/A,N/A,N/A,N/A,N/A,49
2012,2,Disposal,Order type,Public law,Order made,Authority to Refuse Contact,9,N/A,N/A,N/A,N/A,N/A,72
2012,2,Disposal,Order type,Public law,Order made,Education Supervision Order,10,N/A,N/A,N/A,N/A,N/A,37
2012,2,Disposal,Order type,Public law,Order made,Discharge of Education Supervision Order,12,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,Order made,Child Assessment Order,13,N/A,N/A,N/A,N/A,N/A,6
2012,2,Disposal,Order type,Public law,Order made,Emergency Protection Order,14,N/A,N/A,N/A,N/A,N/A,172
2012,2,Disposal,Order type,Public law,Order made,Extension of Emergency Protection Order,15,N/A,N/A,N/A,N/A,N/A,4
2012,2,Disposal,Order type,Public law,Order made,Warrant to assist emergency protection order,18,N/A,N/A,N/A,N/A,N/A,3
2012,2,Disposal,Order type,Private law,Order made,Search Authorisation,19,N/A,N/A,N/A,N/A,N/A,21
2012,2,Disposal,Order type,Public law,Order made,Search Authorisation,19,N/A,N/A,N/A,N/A,N/A,2
2012,2,Disposal,Order type,Private law,Order made,Missing Child Info,20,N/A,N/A,N/A,N/A,N/A,319
2012,2,Disposal,Order type,Public law,Order made,Missing Child Info,20,N/A,N/A,N/A,N/A,N/A,11
2012,2,Disposal,Order type,Private law,Order made,Direction to Undertake Investigation,21,N/A,N/A,N/A,N/A,N/A,42
2012,2,Disposal,Order type,Public law,Order made,Direction to Undertake Investigation,21,N/A,N/A,N/A,N/A,N/A,2
2012,2,Disposal,Order type,Private law,Order made,Recovery Order,22,N/A,N/A,N/A,N/A,N/A,2
2012,2,Disposal,Order type,Public law,Order made,Recovery Order,22,N/A,N/A,N/A,N/A,N/A,63
2012,2,Disposal,Order type,Private law,Order made,Authority to search for another child,23,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,Order made,Authority to search for another child,23,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Private law,Order made,Parental Responsibility Order,25,N/A,N/A,N/A,N/A,N/A,820
2012,2,Disposal,Order type,Public law,Order made,Parental Responsibility Order,25,N/A,N/A,N/A,N/A,N/A,230
2012,2,Disposal,Order type,Private law,Order made,Special Guardianship Order,27,N/A,N/A,N/A,N/A,N/A,309
2012,2,Disposal,Order type,Public law,Order made,Special Guardianship Order,27,N/A,N/A,N/A,N/A,N/A,624
2012,2,Disposal,Order type,Private law,Order made,Parental Order,28,N/A,N/A,N/A,N/A,N/A,43
2012,2,Disposal,Order type,Private law,Order made,Section 8 Contact Order,29,N/A,N/A,N/A,N/A,N/A,17215
2012,2,Disposal,Order type,Public law,Order made,Section 8 Contact Order,29,N/A,N/A,N/A,N/A,N/A,436
2012,2,Disposal,Order type,Private law,Order made,Section 8 Residence Order,30,N/A,N/A,N/A,N/A,N/A,6499
2012,2,Disposal,Order type,Public law,Order made,Section 8 Residence Order,30,N/A,N/A,N/A,N/A,N/A,911
2012,2,Disposal,Order type,Private law,Order made,Section 8 Prohibited Steps Order,31,N/A,N/A,N/A,N/A,N/A,2875
2012,2,Disposal,Order type,Public law,Order made,Section 8 Prohibited Steps Order,31,N/A,N/A,N/A,N/A,N/A,64
2012,2,Disposal,Order type,Private law,Order made,Section 8 Specific Issue Order,32,N/A,N/A,N/A,N/A,N/A,1018
2012,2,Disposal,Order type,Public law,Order made,Section 8 Specific Issue Order,32,N/A,N/A,N/A,N/A,N/A,52
2012,2,Disposal,Order type,Private law,Order made,Family Assistance Order,33,N/A,N/A,N/A,N/A,N/A,131
2012,2,Disposal,Order type,Public law,Order made,Family Assistance Order,33,N/A,N/A,N/A,N/A,N/A,38
2012,2,Disposal,Order type,Private law,Order made,Financial Application,34,N/A,N/A,N/A,N/A,N/A,111
2012,2,Disposal,Order type,Public law,Order made,Financial Application,34,N/A,N/A,N/A,N/A,N/A,11
2012,2,Disposal,Order type,Private law,Order made,Enforcement Order,35,N/A,N/A,N/A,N/A,N/A,4
2012,2,Disposal,Order type,Private law,Order made,Order for financial compensation,35,N/A,N/A,N/A,N/A,N/A,3
2012,2,Disposal,Order type,Private law,Order made,Leave to Remove Child from UK,38,N/A,N/A,N/A,N/A,N/A,71
2012,2,Disposal,Order type,Public law,Order made,Leave to Remove Child from UK,38,N/A,N/A,N/A,N/A,N/A,10
2012,2,Disposal,Order type,Private law,Order made,Leave to change surname,39,N/A,N/A,N/A,N/A,N/A,35
2012,2,Disposal,Order type,Public law,Order made,Leave to change surname,39,N/A,N/A,N/A,N/A,N/A,6
2012,2,Disposal,Order type,Private law,Interim Order,Interim Care Order,40,N/A,N/A,N/A,N/A,N/A,58
2012,2,Disposal,Order type,Public law,Interim Order,Interim Care Order,40,N/A,N/A,N/A,N/A,N/A,26405
2012,2,Disposal,Order type,Private law,Interim Order,Interim Supervision Order,41,N/A,N/A,N/A,N/A,N/A,34
2012,2,Disposal,Order type,Public law,Interim Order,Interim Supervision Order,41,N/A,N/A,N/A,N/A,N/A,3910
2012,2,Disposal,Order type,Private law,Interim Order,Interim Contact Order,42,N/A,N/A,N/A,N/A,N/A,2926
2012,2,Disposal,Order type,Private law,Interim Order,Interim Residence Order,43,N/A,N/A,N/A,N/A,N/A,906
2012,2,Disposal,Order type,Private law,Interim Order,Interim Prohibited Steps Order,44,N/A,N/A,N/A,N/A,N/A,543
2012,2,Disposal,Order type,Private law,Interim Order,Interim Specific Issue Order,45,N/A,N/A,N/A,N/A,N/A,50
2012,2,Disposal,Order type,Private law,Order made,"Child arrangements, prohibited steps or specific issue",2999,N/A,N/A,N/A,N/A,N/A,22858
2012,2,Disposal,Order type,Public law,Order made,"Child arrangements, prohibited steps or specific issue",2999,N/A,N/A,N/A,N/A,N/A,1298
2012,2,Disposal,Order type,Public law,Refused,Authority to Refuse Contact,,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,No order,Care Order/Substitute Supervision Order,,N/A,N/A,N/A,N/A,N/A,55
2012,2,Disposal,Order type,Public law,Refused,Care Order/Substitute Supervision Order,,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,No order,"Child arrangements, prohibited steps or specific issue",,N/A,N/A,N/A,N/A,N/A,3
2012,2,Disposal,Order type,Public law,Refused,"Child arrangements, prohibited steps or specific issue",,N/A,N/A,N/A,N/A,N/A,4
2012,2,Disposal,Order type,Public law,Refused,Contact With a Child in Care,,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,No order,Discharge of Care Order,,N/A,N/A,N/A,N/A,N/A,2
2012,2,Disposal,Order type,Public law,Refused,Discharge of Care Order,,N/A,N/A,N/A,N/A,N/A,3
2012,2,Disposal,Order type,Public law,No order,Emergency Protection Order,,N/A,N/A,N/A,N/A,N/A,7
2012,2,Disposal,Order type,Public law,Refused,Emergency Protection Order,,N/A,N/A,N/A,N/A,N/A,9
2012,2,Disposal,Order type,Public law,No order,Secure Accommodation Order,,N/A,N/A,N/A,N/A,N/A,1
2012,2,Disposal,Order type,Public law,No order,Supervision Order,,N/A,N/A,N/A,N/A,N/A,7
2012,3,Disposal,Order type,Public law,Order made,Care Order/Substitute Supervision Order,1,N/A,N/A,N/A,N/A,N/A,2281
2012,3,Disposal,Order type,Public law,Order made,Discharge of Care Order,2,N/A,N/A,N/A,N/A,N/A,122
2012,3,Disposal,Order type,Public law,Order made,Secure Accommodation Order,3,N/A,N/A,N/A,N/A,N/A,162
2012,3,Disposal,Order type,Public law,Order made,Supervision Order,4,N/A,N/A,N/A,N/A,N/A,987
2012,3,Disposal,Order type,Public law,Order made,Extension of supervision Order,5,N/A,N/A,N/A,N/A,N/A,9
2012,3,Disposal,Order type,Public law,Order made,Discharge of supervision order,7,N/A,N/A,N/A,N/A,N/A,2
2012,3,Disposal,Order type,Public law,Order made,Contact With a Child in Care,8,N/A,N/A,N/A,N/A,N/A,48
2012,3,Disposal,Order type,Public law,Order made,Authority to Refuse Contact,9,N/A,N/A,N/A,N/A,N/A,88
2012,3,Disposal,Order type,Public law,Order made,Education Supervision Order,10,N/A,N/A,N/A,N/A,N/A,39
2012,3,Disposal,Order type,Public law,Order made,Extension of Education Supervision Order,11,N/A,N/A,N/A,N/A,N/A,1
2012,3,Disposal,Order type,Public law,Order made,Child Assessment Order,13,N/A,N/A,N/A,N/A,N/A,4
2012,3,Disposal,Order type,Public law,Order made,Emergency Protection Order,14,N/A,N/A,N/A,N/A,N/A,199
2012,3,Disposal,Order type,Public law,Order made,Extension of Emergency Protection Order,15,N/A,N/A,N/A,N/A,N/A,7
2012,3,Disposal,Order type,Public law,Order made,Variation of Emergency Protection Order,16,N/A,N/A,N/A,N/A,N/A,1
2012,3,Disposal,Order type,Public law,Order made,Warrant to assist emergency protection order,18,N/A,N/A,N/A,N/A,N/A,1
2012,3,Disposal,Order type,Private law,Order made,Search Authorisation,19,N/A,N/A,N/A,N/A,N/A,54
2012,3,Disposal,Order type,Public law,Order made,Search Authorisation,19,N/A,N/A,N/A,N/A,N/A,7
2012,3,Disposal,Order type,Private law,Order made,Missing Child Info,20,N/A,N/A,N/A,N/A,N/A,331
2012,3,Disposal,Order type,Public law,Order made,Missing Child Info,20,N/A,N/A,N/A,N/A,N/A,16
2012,3,Disposal,Order type,Private law,Order made,Direction to Undertake Investigation,21,N/A,N/A,N/A,N/A,N/A,34
2012,3,Disposal,Order type,Private law,Order made,Recovery Order,22,N/A,N/A,N/A,N/A,N/A,7
2012,3,Disposal,Order type,Public law,Order made,Recovery Order,22,N/A,N/A,N/A,N/A,N/A,70
2012,3,Disposal,Order type,Private law,Order made,Parental Responsibility Order,25,N/A,N/A,N/A,N/A,N/A,774
2012,3,Disposal,Order type,Public law,Order made,Parental Responsibility Order,25,N/A,N/A,N/A,N/A,N/A,203
2012,3,Disposal,Order type,Private law,Order made,Termination of parental responsibility order,26,N/A,N/A,N/A,N/A,N/A,2
2012,3,Disposal,Order type,Public law,Order made,Termination of parental responsibility order,26,N/A,N/A,N/A,N/A,N/A,1
2012,3,Disposal,Order type,Private law,Order made,Special Guardianship Order,27,N/A,N/A,N/A,N/A,N/A,273
2012,3,Disposal,Order type,Public law,Order made,Special Guardianship Order,27,N/A,N/A,N/A,N/A,N/A,761
2012,3,Disposal,Order type,Private law,Order made,Parental Order,28,N/A,N/A,N/A,N/A,N/A,43
2012,3,Disposal,Order type,Public law,Order made,Parental Order,28,N/A,N/A,N/A,N/A,N/A,2
2012,3,Disposal,Order type,Private law,Order made,Section 8 Contact Order,29,N/A,N/A,N/A,N/A,N/A,17972
2012,3,Disposal,Order type,Public law,Order made,Section 8 Contact Order,29,N/A,N/A,N/A,N/A,N/A,457
2012,3,Disposal,Order type,Private law,Order made,Section 8 Residence Order,30,N/A,N/A,N/A,N/A,N/A,6516
2012,3,Disposal,Order type,Public law,Order made,Section 8 Residence Order,30,N/A,N/A,N/A,N/A,N/A,1001
2012,3,Disposal,Order type,Private law,Order made,Section 8 Prohibited Steps Order,31,N/A,N/A,N/A,N/A,N/A,3207
2012,3,Disposal,Order type,Public law,Order made,Section 8 Prohibited Steps Order,31,N/A,N/A,N/A,N/A,N/A,74
2012,3,Disposal,Order type,Private law,Order made,Section 8 Specific Issue Order,32,N/A,N/A,N/A,N/A,N/A,1205
2012,3,Disposal,Order type,Public law,Order made,Section 8 Specific Issue Order,32,N/A,N/A,N/A,N/A,N/A,49
2012,3,Disposal,Order type,Private law,Order made,Family Assistance Order,33,N/A,N/A,N/A,N/A,N/A,103
2012,3,Disposal,Order type,Public law,Order made,Family Assistance Order,33,N/A,N/A,N/A,N/A,N/A,44
2012,3,Disposal,Order type,Private law,Order made,Financial Application,34,N/A,N/A,N/A,N/A,N/A,108
