case_type,year,quarter,category,party,gender,representation,count
Financial Remedy,2011,1,Party,Respondent,Male,N,938
Financial Remedy,2011,1,Party,Applicant,Other/unknown,Y,11
Financial Remedy,2011,1,Party,Respondent,Male,Y,2338
Financial Remedy,2011,1,Party,Applicant,Male,Y,1021
Financial Remedy,2011,1,Party,Respondent,Other/unknown,Y,9
Financial Remedy,2011,2,Party,Applicant,Male,N,145
Financial Remedy,2011,2,Party,Respondent,Female,N,159
Financial Remedy,2011,2,Party,Respondent,Other/unknown,N,12
Financial Remedy,2011,2,Party,Applicant,Male,Y,563
Financial Remedy,2011,2,Party,Applicant,Other/unknown,Y,7
Financial Remedy,2011,2,Party,Applicant,Other/unknown,N,10
Financial Remedy,2011,2,Party,Respondent,Female,Y,549
Financial Remedy,2011,2,Party,Applicant,Female,Y,1628
Financial Remedy,2011,2,Party,Respondent,Male,Y,1327
Financial Remedy,2011,2,Party,Respondent,Male,N,605
Financial Remedy,2011,2,Party,Applicant,Female,N,303
Financial Remedy,2011,2,Party,Respondent,Other/unknown,Y,4
Financial Remedy,2011,3,Party,Applicant,Male,N,169
Financial Remedy,2011,3,Party,Applicant,Female,Y,2044
Financial Remedy,2011,3,Party,Applicant,Other/unknown,N,8
Financial Remedy,2011,3,Party,Respondent,Male,N,763
Financial Remedy,2011,3,Party,Applicant,Female,N,382
Financial Remedy,2011,3,Party,Applicant,Male,Y,740
Financial Remedy,2011,3,Party,Respondent,Male,Y,1662
Financial Remedy,2011,3,Party,Respondent,Other/unknown,N,8
Financial Remedy,2011,3,Party,Respondent,Other/unknown,Y,4
Financial Remedy,2011,3,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2011,3,Party,Respondent,Female,Y,710
Financial Remedy,2011,3,Party,Respondent,Female,N,200
Financial Remedy,2011,4,Party,Applicant,Female,Y,2294
Financial Remedy,2011,4,Party,Respondent,Female,Y,760
Financial Remedy,2011,4,Party,Applicant,Other/unknown,N,11
Financial Remedy,2011,4,Party,Respondent,Other/unknown,N,11
Financial Remedy,2011,4,Party,Applicant,Male,Y,812
Financial Remedy,2011,4,Party,Respondent,Male,Y,1851
Financial Remedy,2011,4,Party,Applicant,Female,N,373
Financial Remedy,2011,4,Party,Respondent,Male,N,814
Financial Remedy,2011,4,Party,Applicant,Male,N,192
Financial Remedy,2011,4,Party,Respondent,Other/unknown,Y,6
Financial Remedy,2011,4,Party,Applicant,Other/unknown,Y,5
Financial Remedy,2011,4,Party,Respondent,Female,N,245
Financial Remedy,2012,1,Party,Applicant,Male,Y,867
Financial Remedy,2012,1,Party,Applicant,Female,N,403
Financial Remedy,2012,1,Party,Respondent,Male,N,867
Financial Remedy,2012,1,Party,Respondent,Male,Y,2016
Financial Remedy,2012,1,Party,Applicant,Female,Y,2478
Financial Remedy,2012,1,Party,Respondent,Female,Y,842
Financial Remedy,2012,1,Party,Respondent,Other/unknown,N,18
Financial Remedy,2012,1,Party,Applicant,Other/unknown,N,12
Financial Remedy,2012,1,Party,Respondent,Female,N,212
Financial Remedy,2012,1,Party,Applicant,Male,N,191
Financial Remedy,2012,1,Party,Applicant,Other/unknown,Y,6
Financial Remedy,2012,1,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2012,2,Party,Applicant,Male,N,209
Financial Remedy,2012,2,Party,Applicant,Other/unknown,Y,5
Financial Remedy,2012,2,Party,Applicant,Female,Y,2216
Financial Remedy,2012,2,Party,Respondent,Other/unknown,N,14
Financial Remedy,2012,2,Party,Applicant,Male,Y,802
Financial Remedy,2012,2,Party,Respondent,Female,N,236
Financial Remedy,2012,2,Party,Respondent,Other/unknown,Y,3
Financial Remedy,2012,2,Party,Respondent,Male,N,801
Financial Remedy,2012,2,Party,Applicant,Other/unknown,N,14
Financial Remedy,2012,2,Party,Respondent,Female,Y,776
Financial Remedy,2012,2,Party,Applicant,Female,N,406
Financial Remedy,2012,2,Party,Respondent,Male,Y,1822
Financial Remedy,2012,3,Party,Respondent,Female,Y,739
Financial Remedy,2012,3,Party,Respondent,Other/unknown,Y,9
Financial Remedy,2012,3,Party,Applicant,Male,Y,783
Financial Remedy,2012,3,Party,Respondent,Male,N,839
Financial Remedy,2012,3,Party,Applicant,Other/unknown,Y,5
Financial Remedy,2012,3,Party,Respondent,Male,Y,1847
Financial Remedy,2012,3,Party,Applicant,Other/unknown,N,12
Financial Remedy,2012,3,Party,Applicant,Female,Y,2264
Financial Remedy,2012,3,Party,Applicant,Female,N,432
Financial Remedy,2012,3,Party,Respondent,Female,N,245
Financial Remedy,2012,3,Party,Applicant,Male,N,193
Financial Remedy,2012,3,Party,Respondent,Other/unknown,N,10
Financial Remedy,2012,4,Party,Applicant,Other/unknown,N,8
Financial Remedy,2012,4,Party,Applicant,Female,Y,2280
Financial Remedy,2012,4,Party,Applicant,Other/unknown,Y,5
Financial Remedy,2012,4,Party,Respondent,Male,Y,1834
Financial Remedy,2012,4,Party,Respondent,Male,N,811
Financial Remedy,2012,4,Party,Respondent,Other/unknown,N,9
Financial Remedy,2012,4,Party,Applicant,Male,Y,812
Financial Remedy,2012,4,Party,Applicant,Male,N,185
Financial Remedy,2012,4,Party,Respondent,Female,Y,745
Financial Remedy,2012,4,Party,Respondent,Other/unknown,Y,4
Financial Remedy,2012,4,Party,Applicant,Female,N,372
Financial Remedy,2012,4,Party,Respondent,Female,N,259
Financial Remedy,2013,1,Party,Applicant,Male,Y,792
Financial Remedy,2013,1,Party,Respondent,Male,Y,1847
Financial Remedy,2013,1,Party,Applicant,Female,Y,2301
Financial Remedy,2013,1,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2013,1,Party,Applicant,Other/unknown,N,4
Financial Remedy,2013,1,Party,Applicant,Male,N,203
Financial Remedy,2013,1,Party,Applicant,Female,N,407
Financial Remedy,2013,1,Party,Respondent,Other/unknown,N,6
Financial Remedy,2013,1,Party,Respondent,Male,N,857
Financial Remedy,2013,1,Party,Respondent,Female,N,241
Financial Remedy,2013,1,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2013,1,Party,Respondent,Female,Y,758
Financial Remedy,2013,2,Party,Respondent,Other/unknown,Y,5
Financial Remedy,2013,2,Party,Respondent,Other/unknown,N,9
Financial Remedy,2013,2,Party,Applicant,Female,Y,2710
Financial Remedy,2013,2,Party,Respondent,Male,N,1046
Financial Remedy,2013,2,Party,Respondent,Male,Y,2138
Financial Remedy,2013,2,Party,Applicant,Male,Y,901
Financial Remedy,2013,2,Party,Applicant,Female,N,475
Financial Remedy,2013,2,Party,Respondent,Female,N,307
Financial Remedy,2013,2,Party,Applicant,Male,N,267
Financial Remedy,2013,2,Party,Applicant,Other/unknown,Y,5
Financial Remedy,2013,2,Party,Applicant,Other/unknown,N,9
Financial Remedy,2013,2,Party,Respondent,Female,Y,862
Financial Remedy,2013,3,Party,Applicant,Other/unknown,N,6
Financial Remedy,2013,3,Party,Applicant,Male,N,221
Financial Remedy,2013,3,Party,Applicant,Other/unknown,Y,2
Financial Remedy,2013,3,Party,Respondent,Male,Y,1833
Financial Remedy,2013,3,Party,Applicant,Male,Y,817
Financial Remedy,2013,3,Party,Respondent,Female,N,283
Financial Remedy,2013,3,Party,Applicant,Female,N,453
Financial Remedy,2013,3,Party,Applicant,Female,Y,2360
Financial Remedy,2013,3,Party,Respondent,Male,N,973
Financial Remedy,2013,3,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2013,3,Party,Respondent,Female,Y,762
Financial Remedy,2013,3,Party,Respondent,Other/unknown,N,6
Financial Remedy,2013,4,Party,Applicant,Female,Y,2201
Financial Remedy,2013,4,Party,Applicant,Female,N,413
Financial Remedy,2013,4,Party,Respondent,Male,N,830
Financial Remedy,2013,4,Party,Respondent,Female,Y,749
Financial Remedy,2013,4,Party,Applicant,Male,Y,830
Financial Remedy,2013,4,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2013,4,Party,Respondent,Female,N,283
Financial Remedy,2013,4,Party,Respondent,Male,Y,1781
Financial Remedy,2013,4,Party,Applicant,Other/unknown,Y,3
Financial Remedy,2013,4,Party,Respondent,Other/unknown,N,5
Financial Remedy,2013,4,Party,Applicant,Other/unknown,N,6
Financial Remedy,2013,4,Party,Applicant,Male,N,197
Financial Remedy,2014,1,Party,Respondent,Male,Y,1802
Financial Remedy,2014,1,Party,Applicant,Male,Y,850
Financial Remedy,2014,1,Party,Applicant,Female,N,447
Financial Remedy,2014,1,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2014,1,Party,Respondent,Male,N,854
Financial Remedy,2014,1,Party,Respondent,Female,Y,789
Financial Remedy,2014,1,Party,Applicant,Other/unknown,Y,1
Financial Remedy,2014,1,Party,Respondent,Female,N,273
Financial Remedy,2014,1,Party,Applicant,Other/unknown,N,7
Financial Remedy,2014,1,Party,Respondent,Other/unknown,N,7
Financial Remedy,2014,1,Party,Applicant,Female,Y,2210
Financial Remedy,2014,1,Party,Applicant,Male,N,212
Financial Remedy,2014,2,Party,Applicant,Other/unknown,Y,3
Financial Remedy,2014,2,Party,Respondent,Female,N,202
Financial Remedy,2014,2,Party,Applicant,Female,Y,1508
Financial Remedy,2014,2,Party,Respondent,Male,Y,1236
Financial Remedy,2014,2,Party,Applicant,Male,Y,573
Financial Remedy,2014,2,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2014,2,Party,Respondent,Male,N,597
Financial Remedy,2014,2,Party,Respondent,Female,Y,523
Financial Remedy,2014,2,Party,Applicant,Female,N,327
Financial Remedy,2014,2,Party,Respondent,Other/unknown,N,7
Financial Remedy,2014,2,Party,Applicant,Other/unknown,N,5
Financial Remedy,2014,2,Party,Applicant,Male,N,151
Financial Remedy,2014,3,Party,Applicant,Male,N,186
Financial Remedy,2014,3,Party,Respondent,Female,N,194
Financial Remedy,2014,3,Party,Applicant,Female,Y,1700
Financial Remedy,2014,3,Party,Respondent,Male,N,690
Financial Remedy,2014,3,Party,Applicant,Female,N,346
Financial Remedy,2014,3,Party,Respondent,Female,Y,597
Financial Remedy,2014,3,Party,Applicant,Male,Y,606
Financial Remedy,2014,3,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2014,3,Party,Applicant,Other/unknown,N,7
Financial Remedy,2014,3,Party,Respondent,Other/unknown,N,8
Financial Remedy,2014,3,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2014,3,Party,Respondent,Male,Y,1358
Financial Remedy,2014,4,Party,Applicant,Female,N,344
Financial Remedy,2014,4,Party,Respondent,Other/unknown,N,7
Financial Remedy,2014,4,Party,Respondent,Female,Y,601
Financial Remedy,2014,4,Party,Respondent,Male,N,677
Financial Remedy,2014,4,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2014,4,Party,Respondent,Male,Y,1472
Financial Remedy,2014,4,Party,Applicant,Other/unknown,N,8
Financial Remedy,2014,4,Party,Respondent,Female,N,228
Financial Remedy,2014,4,Party,Applicant,Male,Y,664
Financial Remedy,2014,4,Party,Respondent,Other/unknown,Y,4
Financial Remedy,2014,4,Party,Applicant,Male,N,162
Financial Remedy,2014,4,Party,Applicant,Female,Y,1807
Financial Remedy,2015,1,Party,Applicant,Male,N,218
Financial Remedy,2015,1,Party,Respondent,Other/unknown,Y,1
Financial Remedy,2015,1,Party,Applicant,Other/unknown,Y,1
Financial Remedy,2015,1,Party,Respondent,Male,Y,1488
Financial Remedy,2015,1,Party,Applicant,Other/unknown,N,7
Financial Remedy,2015,1,Party,Respondent,Male,N,721
Financial Remedy,2015,1,Party,Applicant,Male,Y,731
Financial Remedy,2015,1,Party,Applicant,Female,N,378
Financial Remedy,2015,1,Party,Respondent,Female,N,256
Financial Remedy,2015,1,Party,Applicant,Female,Y,1836
Financial Remedy,2015,1,Party,Respondent,Female,Y,698
Financial Remedy,2015,1,Party,Respondent,Other/unknown,N,7
Financial Remedy,2015,2,Party,Respondent,Male,Y,1492
Financial Remedy,2015,2,Party,Applicant,Male,N,187
Financial Remedy,2015,2,Party,Respondent,Male,N,671
Financial Remedy,2015,2,Party,Respondent,Other/unknown,N,5
Financial Remedy,2015,2,Party,Applicant,Female,Y,1814
Financial Remedy,2015,2,Party,Respondent,Female,N,254
Financial Remedy,2015,2,Party,Applicant,Female,N,353
Financial Remedy,2015,2,Party,Respondent,Female,Y,666
Financial Remedy,2015,2,Party,Applicant,Other/unknown,N,5
Financial Remedy,2015,2,Party,Applicant,Male,Y,728
Financial Remedy,2015,2,Party,Applicant,Other/unknown,Y,1
Financial Remedy,2015,3,Party,Applicant,Female,Y,1868
Financial Remedy,2015,3,Party,Respondent,Other/unknown,Y,6
Financial Remedy,2015,3,Party,Applicant,Male,N,205
Financial Remedy,2015,3,Party,Applicant,Female,N,356
Financial Remedy,2015,3,Party,Respondent,Other/unknown,N,6
Financial Remedy,2015,3,Party,Applicant,Other/unknown,N,6
Financial Remedy,2015,3,Party,Applicant,Other/unknown,Y,6
Financial Remedy,2015,3,Party,Respondent,Male,N,716
Financial Remedy,2015,3,Party,Respondent,Male,Y,1505
Financial Remedy,2015,3,Party,Respondent,Female,Y,684
Financial Remedy,2015,3,Party,Respondent,Female,N,226
Financial Remedy,2015,3,Party,Applicant,Male,Y,702
Financial Remedy,2015,4,Party,Respondent,Other/unknown,N,11
Financial Remedy,2015,4,Party,Applicant,Male,N,196
Financial Remedy,2015,4,Party,Respondent,Male,Y,1522
Financial Remedy,2015,4,Party,Applicant,Other/unknown,N,11
Financial Remedy,2015,4,Party,Respondent,Female,N,287
Financial Remedy,2015,4,Party,Applicant,Female,Y,1855
Financial Remedy,2015,4,Party,Respondent,Other/unknown,Y,3
Financial Remedy,2015,4,Party,Applicant,Male,Y,805
Financial Remedy,2015,4,Party,Respondent,Female,Y,715
Financial Remedy,2015,4,Party,Applicant,Female,N,371
Financial Remedy,2015,4,Party,Respondent,Male,N,703
Financial Remedy,2015,4,Party,Applicant,Other/unknown,Y,3
Financial Remedy,2016,1,Party,Respondent,Male,Y,1482
Financial Remedy,2016,1,Party,Respondent,Female,N,251
Financial Remedy,2016,1,Party,Respondent,Other/unknown,N,3
Financial Remedy,2016,1,Party,Respondent,Female,Y,674
Financial Remedy,2016,1,Party,Respondent,Male,N,698
Financial Remedy,2016,1,Party,Applicant,Male,N,174
Financial Remedy,2016,1,Party,Applicant,Female,N,357
Financial Remedy,2016,1,Party,Applicant,Other/unknown,N,3
Financial Remedy,2016,1,Party,Applicant,Female,Y,1822
Financial Remedy,2016,1,Party,Applicant,Male,Y,752
Financial Remedy,2016,2,Party,Respondent,Other/unknown,N,9
Financial Remedy,2016,2,Party,Applicant,Other/unknown,N,6
Financial Remedy,2016,2,Party,Respondent,Female,Y,703
Financial Remedy,2016,2,Party,Applicant,Female,Y,1887
Financial Remedy,2016,2,Party,Applicant,Male,N,193
Financial Remedy,2016,2,Party,Applicant,Male,Y,767
Financial Remedy,2016,2,Party,Applicant,Female,N,348
Financial Remedy,2016,2,Party,Respondent,Male,N,702
Financial Remedy,2016,2,Party,Respondent,Other/unknown,Y,1
Financial Remedy,2016,2,Party,Respondent,Female,N,260
Financial Remedy,2016,2,Party,Respondent,Male,Y,1527
Financial Remedy,2016,2,Party,Applicant,Other/unknown,Y,1
Financial Remedy,2016,3,Party,Respondent,Female,Y,710
Financial Remedy,2016,3,Party,Applicant,Female,N,378
Financial Remedy,2016,3,Party,Applicant,Male,Y,772
Financial Remedy,2016,3,Party,Applicant,Male,N,222
Financial Remedy,2016,3,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2016,3,Party,Applicant,Other/unknown,Y,3
Financial Remedy,2016,3,Party,Respondent,Other/unknown,N,5
Financial Remedy,2016,3,Party,Respondent,Male,Y,1540
Financial Remedy,2016,3,Party,Respondent,Female,N,289
Financial Remedy,2016,3,Party,Applicant,Female,Y,1864
Financial Remedy,2016,3,Party,Respondent,Male,N,697
Financial Remedy,2016,3,Party,Applicant,Other/unknown,N,4
Financial Remedy,2016,4,Party,Applicant,Female,N,401
Financial Remedy,2016,4,Party,Respondent,Female,N,272
Financial Remedy,2016,4,Party,Respondent,Male,Y,1615
Financial Remedy,2016,4,Party,Applicant,Female,Y,1960
Financial Remedy,2016,4,Party,Respondent,Other/unknown,Y,1
Financial Remedy,2016,4,Party,Applicant,Male,N,197
Financial Remedy,2016,4,Party,Respondent,Female,Y,695
Financial Remedy,2016,4,Party,Applicant,Other/unknown,N,3
Financial Remedy,2016,4,Party,Respondent,Other/unknown,N,3
Financial Remedy,2016,4,Party,Applicant,Male,Y,765
Financial Remedy,2016,4,Party,Respondent,Male,N,740
Financial Remedy,2017,1,Party,Respondent,Male,N,759
Financial Remedy,2017,1,Party,Respondent,Female,N,276
Financial Remedy,2017,1,Party,Respondent,Female,Y,715
Financial Remedy,2017,1,Party,Applicant,Male,N,200
Financial Remedy,2017,1,Party,Applicant,Female,N,427
Financial Remedy,2017,1,Party,Respondent,Male,Y,1688
Financial Remedy,2017,1,Party,Respondent,Other/unknown,Y,2
Financial Remedy,2017,1,Party,Applicant,Other/unknown,Y,2
Financial Remedy,2017,1,Party,Applicant,Male,Y,791
Financial Remedy,2017,1,Party,Respondent,Other/unknown,N,8
Financial Remedy,2017,1,Party,Applicant,Other/unknown,N,8
Financial Remedy,2017,1,Party,Applicant,Female,Y,2020
Financial Remedy,2017,2,Party,Applicant,Male,Y,762
Financial Remedy,2017,2,Party,Respondent,Other/unknown,Y,1
Financial Remedy,2017,2,Party,Applicant,Other/unknown,N,7
Financial Remedy,2017,2,Party,Applicant,Female,N,387
Financial Remedy,2017,2,Party,Respondent,Female,N,286
Financial Remedy,2017,2,Party,Respondent,Other/unknown,N,8
Financial Remedy,2017,2,Party,Respondent,Female,Y,709
Financial Remedy,2017,2,Party,Applicant,Female,Y,1913
Financial Remedy,2017,2,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2017,2,Party,Respondent,Male,N,701
Financial Remedy,2017,2,Party,Applicant,Male,N,228
Financial Remedy,2017,2,Party,Respondent,Male,Y,1596
Financial Remedy,2017,3,Party,Respondent,Other/unknown,N,3
Financial Remedy,2017,3,Party,Respondent,Other/unknown,Y,3
Financial Remedy,2017,3,Party,Respondent,Female,Y,753
Financial Remedy,2017,3,Party,Applicant,Female,Y,1955
Financial Remedy,2017,3,Party,Applicant,Male,N,201
Financial Remedy,2017,3,Party,Respondent,Female,N,272
Financial Remedy,2017,3,Party,Applicant,Male,Y,824
Financial Remedy,2017,3,Party,Applicant,Other/unknown,N,2
Financial Remedy,2017,3,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2017,3,Party,Respondent,Male,Y,1620
Financial Remedy,2017,3,Party,Applicant,Female,N,406
Financial Remedy,2017,3,Party,Respondent,Male,N,741
Financial Remedy,2017,4,Party,Applicant,Male,Y,777
Financial Remedy,2017,4,Party,Respondent,Female,N,277
Financial Remedy,2017,4,Party,Applicant,Female,N,370
Financial Remedy,2017,4,Party,Respondent,Female,Y,701
Financial Remedy,2017,4,Party,Applicant,Other/unknown,N,1
Financial Remedy,2017,4,Party,Respondent,Male,Y,1503
Financial Remedy,2017,4,Party,Applicant,Female,Y,1814
Financial Remedy,2017,4,Party,Respondent,Male,N,683
Financial Remedy,2017,4,Party,Applicant,Male,N,203
Financial Remedy,2017,4,Party,Respondent,Other/unknown,N,1
Financial Remedy,2018,1,Party,Applicant,Female,Y,1838
Financial Remedy,2018,1,Party,Applicant,Male,N,217
Financial Remedy,2018,1,Party,Respondent,Male,N,715
Financial Remedy,2018,1,Party,Respondent,Other/unknown,N,1
Financial Remedy,2018,1,Party,Applicant,Other/unknown,N,1
Financial Remedy,2018,1,Party,Respondent,Female,N,286
Financial Remedy,2018,1,Party,Applicant,Female,N,365
Financial Remedy,2018,1,Party,Respondent,Male,Y,1486
Financial Remedy,2018,1,Party,Applicant,Male,Y,779
Financial Remedy,2018,1,Party,Respondent,Female,Y,711
Financial Remedy,2018,1,Party,Respondent,Other/unknown,Y,1
Financial Remedy,2018,2,Party,Applicant,Female,N,405
Financial Remedy,2018,2,Party,Respondent,Female,N,286
Financial Remedy,2018,2,Party,Applicant,Female,Y,1825
Financial Remedy,2018,2,Party,Respondent,Male,Y,1512
Financial Remedy,2018,2,Party,Applicant,Male,Y,763
Financial Remedy,2018,2,Party,Respondent,Other/unknown,Y,1
Financial Remedy,2018,2,Party,Applicant,Male,N,222
Financial Remedy,2018,2,Party,Applicant,Other/unknown,N,1
Financial Remedy,2018,2,Party,Applicant,Other/unknown,Y,2
Financial Remedy,2018,2,Party,Respondent,Male,N,716
Financial Remedy,2018,2,Party,Respondent,Other/unknown,N,2
Financial Remedy,2018,2,Party,Respondent,Female,Y,701
Financial Remedy,2018,3,Party,Respondent,Male,N,721
Financial Remedy,2018,3,Party,Applicant,Male,N,203
Financial Remedy,2018,3,Party,Respondent,Female,N,273
Financial Remedy,2018,3,Party,Respondent,Male,Y,1541
Financial Remedy,2018,3,Party,Respondent,Female,Y,686
Financial Remedy,2018,3,Party,Applicant,Female,N,413
Financial Remedy,2018,3,Party,Applicant,Other/unknown,N,7
Financial Remedy,2018,3,Party,Respondent,Other/unknown,Y,3
Financial Remedy,2018,3,Party,Applicant,Male,Y,742
Financial Remedy,2018,3,Party,Respondent,Other/unknown,N,9
Financial Remedy,2018,3,Party,Applicant,Other/unknown,Y,4
Financial Remedy,2018,3,Party,Applicant,Female,Y,1864
Financial Remedy,2018,4,Party,Applicant,Male,N,215
Financial Remedy,2018,4,Party,Respondent,Other/unknown,N,3
Financial Remedy,2018,4,Party,Applicant,Female,Y,1950
Financial Remedy,2018,4,Party,Applicant,Other/unknown,Y,2
