year,quarter,stage,quarters_after_application,number
2014,2,Decree Nisi,26 to 27,5
2014,2,Decree Nisi,27 to 28,2
2014,2,Decree Nisi,28 to 29,2
2014,2,Decree Nisi,29 to 30,3
2014,2,Decree Nisi,31 to 32,2
2014,2,Decree Nisi,32 to 33,2
2014,2,Decree Nisi,33 to 34,1
2014,2,Decree Nisi,35 to 36,2
2014,2,Decree Nisi,38 to 39,2
2014,2,Decree Nisi,39 to 40,4
2014,2,Decree Nisi,41 to 42,4
2014,2,Decree Nisi,42 to 43,1
2014,2,Decree Nisi,43 to 44,1
2014,2,Decree Nisi,44 to 45,1
2014,2,Decree Nisi,45 to 46,1
2014,2,Hearing,46 to 47,2
2014,2,Hearing,45 to 46,1
2014,2,Hearing,44 to 45,5
2014,2,Hearing,43 to 44,1
2014,2,Hearing,42 to 43,3
2014,2,Hearing,41 to 42,2
2014,2,Hearing,39 to 40,4
2014,2,Hearing,37 to 38,1
2014,2,Hearing,36 to 37,3
2014,2,Hearing,35 to 36,6
2014,2,Hearing,34 to 35,5
2014,2,Hearing,33 to 34,4
2014,2,Hearing,32 to 33,7
2014,2,Hearing,31 to 32,5
2014,2,Hearing,30 to 31,2
2014,2,Hearing,29 to 30,6
2014,2,Hearing,28 to 29,8
2014,2,Hearing,27 to 28,7
2014,2,Hearing,26 to 27,8
2014,2,Hearing,25 to 26,4
2014,2,Hearing,24 to 25,7
2014,2,Hearing,23 to 24,16
2014,2,Hearing,22 to 23,10
2014,2,Hearing,21 to 22,6
2014,2,Hearing,20 to 21,14
2014,2,Hearing,19 to 20,19
2014,2,Hearing,18 to 19,23
2014,2,Hearing,17 to 18,22
2014,2,Hearing,16 to 17,23
2014,2,Hearing,15 to 16,25
2014,2,Hearing,14 to 15,35
2014,2,Hearing,13 to 14,35
2014,2,Hearing,12 to 13,47
2014,2,Hearing,11 to 12,57
2014,2,Hearing,10 to 11,63
2014,2,Hearing,9 to 10,93
2014,2,Hearing,8 to 9,98
2014,2,Hearing,7 to 8,153
2014,2,Hearing,6 to 7,199
2014,2,Hearing,5 to 6,307
2014,2,Hearing,4 to 5,430
2014,2,Hearing,3 to 4,545
2014,2,Hearing,2 to 3,659
2014,2,Hearing,1 to 2,753
2014,2,Hearing,0 to 1,144
2014,2,Petition,0 to 1,27595
2014,3,AR Application,3 to 4,1303
2014,3,AR Application,4 to 5,900
2014,3,AR Application,5 to 6,599
2014,3,AR Application,6 to 7,438
2014,3,AR Application,7 to 8,327
2014,3,AR Application,8 to 9,222
2014,3,AR Application,9 to 10,160
2014,3,AR Application,10 to 11,134
2014,3,AR Application,11 to 12,116
2014,3,AR Application,12 to 13,66
2014,3,AR Application,13 to 14,64
2014,3,AR Application,14 to 15,50
2014,3,AR Application,15 to 16,37
2014,3,AR Application,16 to 17,33
2014,3,AR Application,17 to 18,18
2014,3,AR Application,18 to 19,32
2014,3,AR Application,19 to 20,17
2014,3,AR Application,20 to 21,13
2014,3,AR Application,21 to 22,17
2014,3,AR Application,22 to 23,11
2014,3,AR Application,23 to 24,17
2014,3,AR Application,24 to 25,13
2014,3,AR Application,25 to 26,17
2014,3,AR Application,26 to 27,8
2014,3,AR Application,27 to 28,12
2014,3,AR Application,28 to 29,14
2014,3,AR Application,29 to 30,17
2014,3,AR Application,30 to 31,10
2014,3,AR Application,31 to 32,6
2014,3,AR Application,32 to 33,15
2014,3,AR Application,33 to 34,9
2014,3,AR Application,34 to 35,7
2014,3,AR Application,35 to 36,7
2014,3,AR Application,36 to 37,7
2014,3,AR Application,2 to 3,1971
2014,3,AR Application,1 to 2,2271
2014,3,AR Application,37 to 38,4
2014,3,AR Application,38 to 39,8
2014,3,AR Application,39 to 40,11
2014,3,AR Application,40 to 41,7
2014,3,AR Application,41 to 42,6
2014,3,AR Application,42 to 43,4
2014,3,AR Application,43 to 44,5
2014,3,AR Application,44 to 45,6
2014,3,AR Application,0 to 1,1257
2014,3,AR Order,24 to 25,15
2014,3,AR Order,23 to 24,15
2014,3,AR Order,22 to 23,9
2014,3,AR Order,21 to 22,14
2014,3,AR Order,20 to 21,18
2014,3,AR Order,19 to 20,19
2014,3,AR Order,18 to 19,42
2014,3,AR Order,17 to 18,30
2014,3,AR Order,16 to 17,41
2014,3,AR Order,15 to 16,54
2014,3,AR Order,14 to 15,80
2014,3,AR Order,13 to 14,84
2014,3,AR Order,12 to 13,105
2014,3,AR Order,11 to 12,142
2014,3,AR Order,10 to 11,185
2014,3,AR Order,9 to 10,210
2014,3,AR Order,8 to 9,259
2014,3,AR Order,7 to 8,420
2014,3,AR Order,6 to 7,537
2014,3,AR Order,5 to 6,671
2014,3,AR Order,4 to 5,950
2014,3,AR Order,3 to 4,1132
2014,3,AR Order,2 to 3,1445
2014,3,AR Order,1 to 2,1245
2014,3,AR Order,0 to 1,292
2014,3,AR Order,45 to 46,3
2014,3,AR Order,44 to 45,5
2014,3,AR Order,43 to 44,8
2014,3,AR Order,42 to 43,8
2014,3,AR Order,41 to 42,7
2014,3,AR Order,40 to 41,8
2014,3,AR Order,39 to 40,11
2014,3,AR Order,38 to 39,9
2014,3,AR Order,37 to 38,6
2014,3,AR Order,36 to 37,9
2014,3,AR Order,35 to 36,10
2014,3,AR Order,34 to 35,7
2014,3,AR Order,33 to 34,11
2014,3,AR Order,32 to 33,7
2014,3,AR Order,31 to 32,6
2014,3,AR Order,30 to 31,12
2014,3,AR Order,29 to 30,17
2014,3,AR Order,28 to 29,17
2014,3,AR Order,27 to 28,16
2014,3,AR Order,26 to 27,16
2014,3,AR Order,25 to 26,18
2014,3,Decree Absolute,10 to 11,283
2014,3,Decree Absolute,11 to 12,202
2014,3,Decree Absolute,12 to 13,154
2014,3,Decree Absolute,13 to 14,122
2014,3,Decree Absolute,4 to 5,1699
2014,3,Decree Absolute,5 to 6,1071
2014,3,Decree Absolute,6 to 7,814
2014,3,Decree Absolute,7 to 8,625
2014,3,Decree Absolute,8 to 9,440
2014,3,Decree Absolute,0 to 1,703
2014,3,Decree Absolute,1 to 2,11608
2014,3,Decree Absolute,2 to 3,5692
2014,3,Decree Absolute,3 to 4,2817
2014,3,Decree Absolute,25 to 26,19
2014,3,Decree Absolute,26 to 27,16
2014,3,Decree Absolute,27 to 28,8
2014,3,Decree Absolute,28 to 29,13
2014,3,Decree Absolute,29 to 30,15
2014,3,Decree Absolute,30 to 31,13
2014,3,Decree Absolute,31 to 32,9
2014,3,Decree Absolute,32 to 33,6
2014,3,Decree Absolute,33 to 34,5
2014,3,Decree Absolute,34 to 35,7
2014,3,Decree Absolute,35 to 36,4
2014,3,Decree Absolute,36 to 37,7
2014,3,Decree Absolute,37 to 38,6
2014,3,Decree Absolute,38 to 39,4
2014,3,Decree Absolute,39 to 40,10
2014,3,Decree Absolute,40 to 41,7
2014,3,Decree Absolute,41 to 42,7
2014,3,Decree Absolute,42 to 43,13
2014,3,Decree Absolute,43 to 44,6
2014,3,Decree Absolute,44 to 45,2
2014,3,Decree Absolute,45 to 46,3
2014,3,Decree Absolute,24 to 25,23
2014,3,Decree Absolute,23 to 24,14
2014,3,Decree Absolute,22 to 23,16
2014,3,Decree Absolute,21 to 22,26
2014,3,Decree Absolute,20 to 21,29
2014,3,Decree Absolute,19 to 20,51
2014,3,Decree Absolute,18 to 19,57
2014,3,Decree Absolute,17 to 18,60
2014,3,Decree Absolute,16 to 17,64
2014,3,Decree Absolute,15 to 16,73
2014,3,Decree Absolute,14 to 15,109
2014,3,Decree Absolute,9 to 10,292
2014,3,Decree Nisi,25 to 26,2
2014,3,Decree Nisi,26 to 27,4
2014,3,Decree Nisi,0 to 1,11575
2014,3,Decree Nisi,1 to 2,10472
2014,3,Decree Nisi,2 to 3,2896
2014,3,Decree Nisi,3 to 4,1076
2014,3,Decree Nisi,4 to 5,528
2014,3,Decree Nisi,5 to 6,297
2014,3,Decree Nisi,6 to 7,209
2014,3,Decree Nisi,7 to 8,139
2014,3,Decree Nisi,8 to 9,101
2014,3,Decree Nisi,9 to 10,72
2014,3,Decree Nisi,10 to 11,62
2014,3,Decree Nisi,11 to 12,48
2014,3,Decree Nisi,12 to 13,33
2014,3,Decree Nisi,13 to 14,23
2014,3,Decree Nisi,14 to 15,29
2014,3,Decree Nisi,15 to 16,17
2014,3,Decree Nisi,16 to 17,26
2014,3,Decree Nisi,17 to 18,18
2014,3,Decree Nisi,18 to 19,16
2014,3,Decree Nisi,19 to 20,9
2014,3,Decree Nisi,27 to 28,6
2014,3,Decree Nisi,28 to 29,4
2014,3,Decree Nisi,29 to 30,5
2014,3,Decree Nisi,30 to 31,2
2014,3,Decree Nisi,31 to 32,1
2014,3,Decree Nisi,33 to 34,3
2014,3,Decree Nisi,34 to 35,2
2014,3,Decree Nisi,35 to 36,2
2014,3,Decree Nisi,36 to 37,1
2014,3,Decree Nisi,38 to 39,2
2014,3,Decree Nisi,39 to 40,2
2014,3,Decree Nisi,40 to 41,3
2014,3,Decree Nisi,41 to 42,2
2014,3,Decree Nisi,42 to 43,3
2014,3,Decree Nisi,44 to 45,1
2014,3,Decree Nisi,45 to 46,1
2014,3,Decree Nisi,20 to 21,10
2014,3,Decree Nisi,21 to 22,6
2014,3,Decree Nisi,22 to 23,9
2014,3,Decree Nisi,23 to 24,4
2014,3,Decree Nisi,24 to 25,11
2014,3,Hearing,35 to 36,2
2014,3,Hearing,34 to 35,5
2014,3,Hearing,33 to 34,5
2014,3,Hearing,32 to 33,7
2014,3,Hearing,31 to 32,5
2014,3,Hearing,30 to 31,8
2014,3,Hearing,29 to 30,4
2014,3,Hearing,28 to 29,3
2014,3,Hearing,27 to 28,9
2014,3,Hearing,26 to 27,5
2014,3,Hearing,25 to 26,6
2014,3,Hearing,24 to 25,9
2014,3,Hearing,23 to 24,9
2014,3,Hearing,22 to 23,10
2014,3,Hearing,21 to 22,9
2014,3,Hearing,20 to 21,10
2014,3,Hearing,19 to 20,19
2014,3,Hearing,18 to 19,9
2014,3,Hearing,17 to 18,20
2014,3,Hearing,16 to 17,22
2014,3,Hearing,15 to 16,31
2014,3,Hearing,14 to 15,37
2014,3,Hearing,13 to 14,35
2014,3,Hearing,12 to 13,57
2014,3,Hearing,11 to 12,66
2014,3,Hearing,10 to 11,69
2014,3,Hearing,9 to 10,101
2014,3,Hearing,8 to 9,121
2014,3,Hearing,7 to 8,168
2014,3,Hearing,6 to 7,215
2014,3,Hearing,5 to 6,315
2014,3,Hearing,4 to 5,440
2014,3,Hearing,3 to 4,588
2014,3,Hearing,2 to 3,726
2014,3,Hearing,1 to 2,739
2014,3,Hearing,0 to 1,176
2014,3,Hearing,36 to 37,2
2014,3,Hearing,45 to 46,1
2014,3,Hearing,44 to 45,2
2014,3,Hearing,43 to 44,3
2014,3,Hearing,42 to 43,2
2014,3,Hearing,41 to 42,4
2014,3,Hearing,40 to 41,1
2014,3,Hearing,39 to 40,2
2014,3,Hearing,38 to 39,4
2014,3,Petition,0 to 1,29131
2014,4,AR Application,0 to 1,1089
2014,4,AR Application,1 to 2,2301
2014,4,AR Application,2 to 3,1802
2014,4,AR Application,3 to 4,1264
2014,4,AR Application,4 to 5,812
2014,4,AR Application,5 to 6,599
2014,4,AR Application,6 to 7,433
2014,4,AR Application,7 to 8,324
2014,4,AR Application,8 to 9,223
2014,4,AR Application,9 to 10,160
2014,4,AR Application,10 to 11,146
2014,4,AR Application,11 to 12,100
2014,4,AR Application,12 to 13,69
2014,4,AR Application,13 to 14,74
2014,4,AR Application,14 to 15,47
2014,4,AR Application,15 to 16,48
2014,4,AR Application,16 to 17,30
2014,4,AR Application,17 to 18,30
2014,4,AR Application,18 to 19,21
2014,4,AR Application,19 to 20,21
2014,4,AR Application,20 to 21,14
2014,4,AR Application,21 to 22,12
2014,4,AR Application,22 to 23,12
2014,4,AR Application,23 to 24,17
2014,4,AR Application,24 to 25,8
2014,4,AR Application,25 to 26,23
2014,4,AR Application,44 to 45,1
2014,4,AR Application,43 to 44,5
2014,4,AR Application,42 to 43,3
2014,4,AR Application,41 to 42,5
2014,4,AR Application,40 to 41,5
2014,4,AR Application,39 to 40,5
2014,4,AR Application,38 to 39,6
2014,4,AR Application,37 to 38,5
2014,4,AR Application,36 to 37,6
2014,4,AR Application,35 to 36,5
2014,4,AR Application,34 to 35,7
2014,4,AR Application,33 to 34,10
2014,4,AR Application,26 to 27,15
2014,4,AR Application,27 to 28,17
2014,4,AR Application,28 to 29,9
2014,4,AR Application,29 to 30,8
2014,4,AR Application,30 to 31,7
2014,4,AR Application,31 to 32,9
2014,4,AR Application,32 to 33,10
2014,4,AR Order,41 to 42,7
2014,4,AR Order,40 to 41,11
2014,4,AR Order,39 to 40,6
2014,4,AR Order,38 to 39,4
2014,4,AR Order,37 to 38,11
2014,4,AR Order,36 to 37,5
2014,4,AR Order,35 to 36,14
2014,4,AR Order,34 to 35,11
2014,4,AR Order,33 to 34,11
2014,4,AR Order,32 to 33,6
2014,4,AR Order,31 to 32,6
2014,4,AR Order,30 to 31,12
2014,4,AR Order,29 to 30,11
2014,4,AR Order,28 to 29,9
2014,4,AR Order,27 to 28,18
2014,4,AR Order,26 to 27,14
2014,4,AR Order,25 to 26,19
2014,4,AR Order,24 to 25,12
2014,4,AR Order,23 to 24,15
2014,4,AR Order,22 to 23,15
2014,4,AR Order,21 to 22,13
2014,4,AR Order,20 to 21,28
2014,4,AR Order,19 to 20,27
2014,4,AR Order,0 to 1,261
2014,4,AR Order,1 to 2,1271
2014,4,AR Order,2 to 3,1288
2014,4,AR Order,3 to 4,1092
2014,4,AR Order,4 to 5,859
2014,4,AR Order,5 to 6,649
2014,4,AR Order,6 to 7,526
2014,4,AR Order,7 to 8,408
2014,4,AR Order,8 to 9,312
2014,4,AR Order,9 to 10,255
2014,4,AR Order,10 to 11,180
2014,4,AR Order,11 to 12,105
2014,4,AR Order,12 to 13,103
2014,4,AR Order,13 to 14,87
2014,4,AR Order,14 to 15,59
2014,4,AR Order,15 to 16,48
2014,4,AR Order,16 to 17,53
2014,4,AR Order,17 to 18,44
2014,4,AR Order,18 to 19,35
2014,4,AR Order,44 to 45,1
2014,4,AR Order,43 to 44,5
2014,4,AR Order,42 to 43,3
2014,4,Decree Absolute,3 to 4,2628
2014,4,Decree Absolute,2 to 3,5233
2014,4,Decree Absolute,1 to 2,10940
2014,4,Decree Absolute,0 to 1,554
2014,4,Decree Absolute,4 to 5,1591
2014,4,Decree Absolute,5 to 6,1127
2014,4,Decree Absolute,6 to 7,846
2014,4,Decree Absolute,7 to 8,599
2014,4,Decree Absolute,8 to 9,423
2014,4,Decree Absolute,9 to 10,343
2014,4,Decree Absolute,10 to 11,238
2014,4,Decree Absolute,11 to 12,188
2014,4,Decree Absolute,12 to 13,127
2014,4,Decree Absolute,13 to 14,108
2014,4,Decree Absolute,14 to 15,77
2014,4,Decree Absolute,15 to 16,70
2014,4,Decree Absolute,16 to 17,52
2014,4,Decree Absolute,17 to 18,60
2014,4,Decree Absolute,18 to 19,61
2014,4,Decree Absolute,19 to 20,25
2014,4,Decree Absolute,20 to 21,32
2014,4,Decree Absolute,21 to 22,25
2014,4,Decree Absolute,22 to 23,14
2014,4,Decree Absolute,23 to 24,18
2014,4,Decree Absolute,24 to 25,20
2014,4,Decree Absolute,25 to 26,12
2014,4,Decree Absolute,26 to 27,18
2014,4,Decree Absolute,27 to 28,12
2014,4,Decree Absolute,28 to 29,15
2014,4,Decree Absolute,29 to 30,9
2014,4,Decree Absolute,30 to 31,14
2014,4,Decree Absolute,31 to 32,8
2014,4,Decree Absolute,32 to 33,8
2014,4,Decree Absolute,33 to 34,8
2014,4,Decree Absolute,34 to 35,10
2014,4,Decree Absolute,35 to 36,4
2014,4,Decree Absolute,36 to 37,2
2014,4,Decree Absolute,37 to 38,3
2014,4,Decree Absolute,38 to 39,6
2014,4,Decree Absolute,39 to 40,6
2014,4,Decree Absolute,40 to 41,3
2014,4,Decree Absolute,41 to 42,1
2014,4,Decree Absolute,42 to 43,6
2014,4,Decree Absolute,43 to 44,4
2014,4,Decree Absolute,44 to 45,3
2014,4,Decree Nisi,0 to 1,10116
2014,4,Decree Nisi,1 to 2,10618
2014,4,Decree Nisi,2 to 3,2688
2014,4,Decree Nisi,3 to 4,994
2014,4,Decree Nisi,4 to 5,515
2014,4,Decree Nisi,5 to 6,347
2014,4,Decree Nisi,6 to 7,196
2014,4,Decree Nisi,7 to 8,117
2014,4,Decree Nisi,8 to 9,87
2014,4,Decree Nisi,9 to 10,56
2014,4,Decree Nisi,10 to 11,50
2014,4,Decree Nisi,11 to 12,34
2014,4,Decree Nisi,12 to 13,34
2014,4,Decree Nisi,13 to 14,24
2014,4,Decree Nisi,14 to 15,24
2014,4,Decree Nisi,15 to 16,15
2014,4,Decree Nisi,16 to 17,17
2014,4,Decree Nisi,17 to 18,13
2014,4,Decree Nisi,18 to 19,15
2014,4,Decree Nisi,19 to 20,6
2014,4,Decree Nisi,20 to 21,7
2014,4,Decree Nisi,21 to 22,5
2014,4,Decree Nisi,22 to 23,3
2014,4,Decree Nisi,23 to 24,5
2014,4,Decree Nisi,24 to 25,3
2014,4,Decree Nisi,25 to 26,1
2014,4,Decree Nisi,26 to 27,6
2014,4,Decree Nisi,27 to 28,2
2014,4,Decree Nisi,28 to 29,4
2014,4,Decree Nisi,29 to 30,5
2014,4,Decree Nisi,30 to 31,2
2014,4,Decree Nisi,31 to 32,1
2014,4,Decree Nisi,32 to 33,3
2014,4,Decree Nisi,33 to 34,2
2014,4,Decree Nisi,36 to 37,2
2014,4,Decree Nisi,37 to 38,3
2014,4,Decree Nisi,38 to 39,1
2014,4,Decree Nisi,39 to 40,2
2014,4,Decree Nisi,41 to 42,2
2014,4,Decree Nisi,42 to 43,1
2014,4,Decree Nisi,44 to 45,1
2014,4,Hearing,2 to 3,642
2014,4,Hearing,3 to 4,595
2014,4,Hearing,4 to 5,408
2014,4,Hearing,5 to 6,281
2014,4,Hearing,6 to 7,218
2014,4,Hearing,7 to 8,147
2014,4,Hearing,8 to 9,111
2014,4,Hearing,9 to 10,84
2014,4,Hearing,10 to 11,70
2014,4,Hearing,41 to 42,3
2014,4,Hearing,43 to 44,2
2014,4,Hearing,0 to 1,151
2014,4,Hearing,1 to 2,666
2014,4,Hearing,11 to 12,58
2014,4,Hearing,12 to 13,48
2014,4,Hearing,13 to 14,39
2014,4,Hearing,14 to 15,30
2014,4,Hearing,15 to 16,31
2014,4,Hearing,16 to 17,23
2014,4,Hearing,17 to 18,23
2014,4,Hearing,18 to 19,22
2014,4,Hearing,19 to 20,16
2014,4,Hearing,20 to 21,10
2014,4,Hearing,21 to 22,8
2014,4,Hearing,22 to 23,10
2014,4,Hearing,23 to 24,9
2014,4,Hearing,24 to 25,4
2014,4,Hearing,25 to 26,9
2014,4,Hearing,26 to 27,11
2014,4,Hearing,27 to 28,8
2014,4,Hearing,28 to 29,6
2014,4,Hearing,29 to 30,5
2014,4,Hearing,30 to 31,4
2014,4,Hearing,31 to 32,4
2014,4,Hearing,32 to 33,4
2014,4,Hearing,33 to 34,3
2014,4,Hearing,34 to 35,2
2014,4,Hearing,35 to 36,1
2014,4,Hearing,36 to 37,1
2014,4,Hearing,37 to 38,1
2014,4,Hearing,38 to 39,3
2014,4,Hearing,39 to 40,3
2014,4,Hearing,40 to 41,3
2014,4,Petition,0 to 1,27301
2015,1,AR Application,0 to 1,1197
2015,1,AR Application,1 to 2,2371
2015,1,AR Application,2 to 3,1785
2015,1,AR Application,3 to 4,1220
2015,1,AR Application,4 to 5,892
2015,1,AR Application,5 to 6,624
2015,1,AR Application,6 to 7,421
2015,1,AR Application,7 to 8,326
2015,1,AR Application,8 to 9,227
2015,1,AR Application,9 to 10,175
2015,1,AR Application,10 to 11,140
2015,1,AR Application,11 to 12,91
2015,1,AR Application,12 to 13,70
2015,1,AR Application,13 to 14,62
2015,1,AR Application,14 to 15,46
2015,1,AR Application,15 to 16,56
2015,1,AR Application,16 to 17,44
2015,1,AR Application,17 to 18,36
2015,1,AR Application,18 to 19,31
2015,1,AR Application,19 to 20,20
2015,1,AR Application,20 to 21,14
2015,1,AR Application,21 to 22,15
2015,1,AR Application,22 to 23,11
2015,1,AR Application,23 to 24,16
2015,1,AR Application,24 to 25,18
2015,1,AR Application,25 to 26,6
2015,1,AR Application,26 to 27,11
2015,1,AR Application,27 to 28,17
2015,1,AR Application,28 to 29,14
2015,1,AR Application,29 to 30,12
2015,1,AR Application,30 to 31,12
2015,1,AR Application,31 to 32,4
2015,1,AR Application,32 to 33,8
2015,1,AR Application,33 to 34,4
2015,1,AR Application,34 to 35,12
2015,1,AR Application,35 to 36,3
2015,1,AR Application,36 to 37,5
2015,1,AR Application,37 to 38,6
2015,1,AR Application,38 to 39,2
2015,1,AR Application,39 to 40,4
2015,1,AR Application,40 to 41,5
2015,1,AR Application,41 to 42,4
2015,1,AR Application,42 to 43,5
2015,1,AR Application,43 to 44,5
2015,1,AR Order,40 to 41,6
2015,1,AR Order,39 to 40,6
2015,1,AR Order,38 to 39,7
2015,1,AR Order,37 to 38,8
2015,1,AR Order,36 to 37,10
2015,1,AR Order,35 to 36,5
2015,1,AR Order,34 to 35,12
2015,1,AR Order,33 to 34,6
2015,1,AR Order,32 to 33,9
2015,1,AR Order,31 to 32,9
2015,1,AR Order,30 to 31,10
2015,1,AR Order,29 to 30,9
2015,1,AR Order,28 to 29,16
2015,1,AR Order,27 to 28,13
2015,1,AR Order,26 to 27,11
2015,1,AR Order,25 to 26,18
2015,1,AR Order,24 to 25,16
2015,1,AR Order,23 to 24,19
2015,1,AR Order,22 to 23,15
2015,1,AR Order,21 to 22,13
2015,1,AR Order,20 to 21,18
2015,1,AR Order,19 to 20,31
2015,1,AR Order,18 to 19,36
2015,1,AR Order,17 to 18,56
2015,1,AR Order,16 to 17,37
2015,1,AR Order,15 to 16,63
2015,1,AR Order,14 to 15,57
2015,1,AR Order,13 to 14,88
2015,1,AR Order,12 to 13,93
2015,1,AR Order,11 to 12,115
2015,1,AR Order,10 to 11,203
2015,1,AR Order,9 to 10,219
2015,1,AR Order,8 to 9,312
2015,1,AR Order,7 to 8,388
2015,1,AR Order,6 to 7,587
2015,1,AR Order,5 to 6,679
2015,1,AR Order,0 to 1,239
2015,1,AR Order,1 to 2,1336
2015,1,AR Order,2 to 3,1340
2015,1,AR Order,4 to 5,906
2015,1,AR Order,3 to 4,1058
2015,1,AR Order,43 to 44,3
2015,1,AR Order,42 to 43,5
2015,1,AR Order,41 to 42,7
2015,1,Decree Absolute,3 to 4,2531
2015,1,Decree Absolute,43 to 44,3
2015,1,Decree Absolute,42 to 43,6
2015,1,Decree Absolute,41 to 42,3
2015,1,Decree Absolute,40 to 41,3
2015,1,Decree Absolute,39 to 40,9
2015,1,Decree Absolute,38 to 39,1
2015,1,Decree Absolute,37 to 38,4
2015,1,Decree Absolute,36 to 37,7
2015,1,Decree Absolute,35 to 36,4
2015,1,Decree Absolute,34 to 35,3
2015,1,Decree Absolute,33 to 34,12
2015,1,Decree Absolute,32 to 33,10
2015,1,Decree Absolute,31 to 32,13
2015,1,Decree Absolute,30 to 31,9
2015,1,Decree Absolute,29 to 30,12
2015,1,Decree Absolute,28 to 29,15
2015,1,Decree Absolute,27 to 28,19
2015,1,Decree Absolute,26 to 27,14
2015,1,Decree Absolute,25 to 26,19
2015,1,Decree Absolute,24 to 25,19
2015,1,Decree Absolute,23 to 24,15
2015,1,Decree Absolute,22 to 23,21
2015,1,Decree Absolute,21 to 22,21
2015,1,Decree Absolute,20 to 21,28
2015,1,Decree Absolute,19 to 20,44
2015,1,Decree Absolute,18 to 19,43
2015,1,Decree Absolute,17 to 18,49
2015,1,Decree Absolute,16 to 17,68
2015,1,Decree Absolute,15 to 16,73
2015,1,Decree Absolute,14 to 15,93
2015,1,Decree Absolute,13 to 14,108
2015,1,Decree Absolute,12 to 13,120
2015,1,Decree Absolute,11 to 12,191
2015,1,Decree Absolute,10 to 11,255
2015,1,Decree Absolute,9 to 10,328
2015,1,Decree Absolute,8 to 9,423
2015,1,Decree Absolute,7 to 8,625
2015,1,Decree Absolute,6 to 7,776
2015,1,Decree Absolute,5 to 6,1085
2015,1,Decree Absolute,4 to 5,1703
2015,1,Decree Absolute,0 to 1,724
2015,1,Decree Absolute,1 to 2,12043
2015,1,Decree Absolute,2 to 3,5265
2015,1,Decree Nisi,42 to 43,1
2015,1,Decree Nisi,25 to 26,4
2015,1,Decree Nisi,26 to 27,5
2015,1,Decree Nisi,27 to 28,2
2015,1,Decree Nisi,28 to 29,3
2015,1,Decree Nisi,29 to 30,3
2015,1,Decree Nisi,30 to 31,2
2015,1,Decree Nisi,31 to 32,2
2015,1,Decree Nisi,32 to 33,1
2015,1,Decree Nisi,33 to 34,3
2015,1,Decree Nisi,35 to 36,4
2015,1,Decree Nisi,36 to 37,1
2015,1,Decree Nisi,37 to 38,1
2015,1,Decree Nisi,39 to 40,1
2015,1,Decree Nisi,24 to 25,6
2015,1,Decree Nisi,23 to 24,1
2015,1,Decree Nisi,22 to 23,5
2015,1,Decree Nisi,21 to 22,8
2015,1,Decree Nisi,20 to 21,3
2015,1,Decree Nisi,19 to 20,9
2015,1,Decree Nisi,18 to 19,13
2015,1,Decree Nisi,17 to 18,9
2015,1,Decree Nisi,16 to 17,16
2015,1,Decree Nisi,15 to 16,21
2015,1,Decree Nisi,14 to 15,20
2015,1,Decree Nisi,13 to 14,22
2015,1,Decree Nisi,12 to 13,30
2015,1,Decree Nisi,11 to 12,35
2015,1,Decree Nisi,10 to 11,40
2015,1,Decree Nisi,9 to 10,79
2015,1,Decree Nisi,8 to 9,100
2015,1,Decree Nisi,7 to 8,130
2015,1,Decree Nisi,6 to 7,186
2015,1,Decree Nisi,5 to 6,315
2015,1,Decree Nisi,4 to 5,529
2015,1,Decree Nisi,3 to 4,1013
2015,1,Decree Nisi,2 to 3,2488
2015,1,Decree Nisi,1 to 2,10379
2015,1,Decree Nisi,0 to 1,11775
2015,1,Hearing,0 to 1,144
2015,1,Hearing,1 to 2,738
2015,1,Hearing,2 to 3,672
2015,1,Hearing,3 to 4,521
2015,1,Hearing,4 to 5,385
2015,1,Hearing,5 to 6,293
2015,1,Hearing,6 to 7,183
2015,1,Hearing,7 to 8,154
2015,1,Hearing,8 to 9,105
2015,1,Hearing,9 to 10,78
2015,1,Hearing,10 to 11,61
2015,1,Hearing,11 to 12,48
2015,1,Hearing,12 to 13,46
2015,1,Hearing,13 to 14,32
2015,1,Hearing,14 to 15,30
2015,1,Hearing,15 to 16,26
2015,1,Hearing,16 to 17,30
2015,1,Hearing,17 to 18,28
2015,1,Hearing,18 to 19,15
2015,1,Hearing,19 to 20,14
2015,1,Hearing,20 to 21,11
2015,1,Hearing,21 to 22,9
2015,1,Hearing,22 to 23,6
2015,1,Hearing,23 to 24,6
2015,1,Hearing,24 to 25,7
2015,1,Hearing,25 to 26,9
2015,1,Hearing,26 to 27,4
2015,1,Hearing,27 to 28,3
2015,1,Hearing,28 to 29,4
2015,1,Hearing,29 to 30,3
2015,1,Hearing,30 to 31,7
2015,1,Hearing,31 to 32,8
2015,1,Hearing,32 to 33,2
2015,1,Hearing,33 to 34,1
2015,1,Hearing,34 to 35,1
2015,1,Hearing,35 to 36,3
2015,1,Hearing,36 to 37,1
2015,1,Hearing,38 to 39,1
2015,1,Hearing,39 to 40,1
2015,1,Hearing,40 to 41,1
2015,1,Hearing,41 to 42,4
2015,1,Hearing,42 to 43,4
2015,1,Hearing,3603 to 3604,1
2015,1,Petition,0 to 1,28589
2015,2,AR Application,0 to 1,944
2015,2,AR Application,1 to 2,2317
2015,2,AR Application,2 to 3,1889
2015,2,AR Application,3 to 4,1477
2015,2,AR Application,4 to 5,954
2015,2,AR Application,5 to 6,674
